model,item,feature,value,shap_value,expected_value
XGBoost_grid_1_model_9,2,BW,1.88,-0.046900271334582744,3.037262408476736
XGBoost_grid_1_model_9,3,BW,1.93,-0.05817327938146022,3.0259894004298586
XGBoost_grid_1_model_9,4,BW,2.11,-0.46918951202597925,2.6149731677853394
XGBoost_grid_1_model_9,5,BW,2.01,-0.2993495270816816,2.784813152729637
XGBoost_grid_1_model_9,6,BW,1.98,-0.05817620363086462,3.0259864761804542
XGBoost_grid_1_model_9,7,BW,1.73,0.07157163394408061,3.1557343137553993
XGBoost_grid_1_model_9,8,BW,1.75,0.034633454452786316,3.1187961342641053
XGBoost_grid_1_model_9,9,BW,1.67,0.09109710922671677,3.1752597890380354
XGBoost_grid_1_model_9,10,BW,2.06,-0.7136778381342688,2.37048484167705
XGBoost_grid_1_model_9,11,BW,1.85,0.07610498461872373,3.1602676644300427
XGBoost_grid_1_model_9,12,BW,2.03,-0.3359790948323068,2.748183584979012
XGBoost_grid_1_model_9,13,BW,2.01,-0.38205375843164013,2.7021089213796787
XGBoost_grid_1_model_9,14,BW,1.99,-0.09023039518959064,2.993932284621728
XGBoost_grid_1_model_9,15,BW,2.1,-0.7816409837040639,2.302521696107255
XGBoost_grid_1_model_9,16,BW,2.11,-0.7367334185789031,2.3474292612324157
XGBoost_grid_1_model_9,17,BW,1.9,-0.07186499455322759,3.0122976852580914
XGBoost_grid_1_model_9,18,BW,2.02,-0.49161505906118275,2.5925476207501363
XGBoost_grid_1_model_9,19,BW,1.52,0.40877449233084917,3.492937172142168
XGBoost_grid_1_model_9,20,BW,1.73,0.06487522201819518,3.149037901829514
XGBoost_grid_1_model_9,21,BW,1.48,0.3156072345251839,3.3997699143365026
XGBoost_grid_1_model_9,22,BW,1.89,-0.0917682071319881,2.992394472679331
XGBoost_grid_1_model_9,23,BW,1.73,0.04803387975941131,3.13219655957073
XGBoost_grid_1_model_9,24,BW,1.92,-0.037649390805099214,3.04651328900622
XGBoost_grid_1_model_9,25,BW,1.6,0.42003365430153083,3.5041963341128497
XGBoost_grid_1_model_9,26,BW,1.73,0.09028862820317274,3.1744513080144916
XGBoost_grid_1_model_9,27,BW,1.77,0.0777823416930099,3.1619450215043288
XGBoost_grid_1_model_9,28,BW,1.75,0.06948258344911884,3.1536452632604375
XGBoost_grid_1_model_9,29,BW,1.84,0.07736347450150372,3.1615261543128224
XGBoost_grid_1_model_9,30,BW,1.97,-0.030013481672439557,3.0541491981388793
XGBoost_grid_1_model_9,31,BW,1.67,0.09082185942679666,3.1749845392381157
XGBoost_grid_1_model_9,32,BW,1.93,-0.052676467224956,3.031486212586363
XGBoost_grid_1_model_9,33,BW,1.87,0.048535644801126265,3.132698324612445
XGBoost_grid_1_model_9,34,BW,1.82,0.11584502158479604,3.200007701396115
XGBoost_grid_1_model_9,35,BW,1.89,-0.07440093418376298,3.009761745627556
XGBoost_grid_1_model_9,36,BW,1.95,-0.01128344289544625,3.0728792369158726
XGBoost_grid_1_model_9,37,BW,1.71,0.025804308450055602,3.1099669882613745
XGBoost_grid_1_model_9,38,BW,1.69,0.0911366608407751,3.175299340652094
XGBoost_grid_1_model_9,39,BW,1.73,0.08369319027082749,3.167855870082146
XGBoost_grid_1_model_9,40,BW,1.95,-0.0685808386446709,3.015581841166648
XGBoost_grid_1_model_9,41,BW,2.01,-0.3571556170160568,2.727007062795262
XGBoost_grid_1_model_9,42,BW,2.28,-0.8938714826169112,2.1902911971944077
XGBoost_grid_1_model_9,43,BW,1.8,0.0655409930687807,3.1497036728801
XGBoost_grid_1_model_9,44,BW,1.83,0.0690925265144966,3.1532552063258157
XGBoost_grid_1_model_9,45,BW,2.12,-0.5072715023739471,2.5768911774373717
XGBoost_grid_1_model_9,46,BW,2.02,-0.44617332042091495,2.637989359390404
XGBoost_grid_1_model_9,47,BW,2.21,-0.8728671147901982,2.211295565021121
XGBoost_grid_1_model_9,48,BW,2.23,-0.814007197558466,2.2701554822528527
XGBoost_grid_1_model_9,1,TA,6.45,-0.01133091959895327,3.072831760212366
XGBoost_grid_1_model_9,2,TA,6,-0.13652418678005496,2.947638493031264
XGBoost_grid_1_model_9,3,TA,6.3,-0.017841323175364132,3.066321356635955
XGBoost_grid_1_model_9,4,TA,6.6,0.074077818956640007,3.1582404987679586
XGBoost_grid_1_model_9,5,TA,6.3,-0.01699915062636148,3.0671635291849575
XGBoost_grid_1_model_9,6,TA,6.9,0.33475524259524236,3.4189179224065613
XGBoost_grid_1_model_9,7,TA,6.45,-0.04954447276476315,3.034618207046556
XGBoost_grid_1_model_9,8,TA,6.6,0.11088638928615374,3.1950490690974727
XGBoost_grid_1_model_9,9,TA,6.53,-0.04505393281578979,3.039108746995529
XGBoost_grid_1_model_9,10,TA,7.2,0.3349706192190447,3.4191332990303636
XGBoost_grid_1_model_9,11,TA,6.6,0.10134312169005472,3.1855058015013737
XGBoost_grid_1_model_9,12,TA,6.75,0.21642952195058257,3.3005922017619014
XGBoost_grid_1_model_9,13,TA,5.85,-0.18321669712248745,2.9009459826888313
XGBoost_grid_1_model_9,14,TA,5.7,-0.13503676694300415,2.9491259128683147
XGBoost_grid_1_model_9,15,TA,6.75,0.25384562793705223,3.338008307748371
XGBoost_grid_1_model_9,16,TA,7.28,0.3751886691898111,3.45935134900113
XGBoost_grid_1_model_9,17,TA,6.6,0.08013301166809254,3.1642956914794116
XGBoost_grid_1_model_9,18,TA,6.6,0.10094638665517158,3.1851090664664903
XGBoost_grid_1_model_9,19,TA,5.55,-0.12439857785486513,2.959764101956454
XGBoost_grid_1_model_9,20,TA,5.55,-0.146812554966244,2.937350124845075
XGBoost_grid_1_model_9,21,TA,6,-0.10975454551064312,2.974408134300676
XGBoost_grid_1_model_9,22,TA,5.25,-0.13841331905374918,2.9457493607575698
XGBoost_grid_1_model_9,23,TA,5.63,-0.07817508725242531,3.0059875925588937
XGBoost_grid_1_model_9,24,TA,6.75,0.22553810870481855,3.3097007885161376
XGBoost_grid_1_model_9,25,TA,6.15,-0.06327066912005408,3.0208920106912647
XGBoost_grid_1_model_9,26,TA,5.48,-0.12595327560686342,2.9582094042044553
XGBoost_grid_1_model_9,27,TA,6.75,0.20757548749033017,3.291738167301649
XGBoost_grid_1_model_9,28,TA,6.6,0.02539980690926308,3.109562486720582
XGBoost_grid_1_model_9,29,TA,6.45,-0.034744068773256864,3.049418611038062
XGBoost_grid_1_model_9,30,TA,6.15,-0.06687758645663644,3.0172850933546824
XGBoost_grid_1_model_9,31,TA,5.7,-0.10343181538499033,2.9807308644263286
XGBoost_grid_1_model_9,32,TA,5.7,-0.17039595295985555,2.9137667268514633
XGBoost_grid_1_model_9,33,TA,6.15,-0.09123041253122985,2.992932267280089
XGBoost_grid_1_model_9,34,TA,7.13,0.42455469268477597,3.5087173724960947
XGBoost_grid_1_model_9,35,TA,5.85,-0.1678203243969217,2.9163423554143972
XGBoost_grid_1_model_9,36,TA,6.3,0.07379790840463596,3.1579605882159547
XGBoost_grid_1_model_9,37,TA,4.8,-0.5023376013462741,2.5818250784650445
XGBoost_grid_1_model_9,38,TA,6,-0.10094170334438435,2.9832209764669346
XGBoost_grid_1_model_9,39,TA,6.23,-0.08939455149488262,2.9947681283164362
XGBoost_grid_1_model_9,40,TA,5.25,-0.13038196197400526,2.9537807178373137
XGBoost_grid_1_model_9,41,TA,5.85,-0.14679605462070971,2.937366625190609
XGBoost_grid_1_model_9,42,TA,5.78,-0.12267652976637078,2.961486150044948
XGBoost_grid_1_model_9,43,TA,6.3,-0.0454084520331689,3.03875422777815
XGBoost_grid_1_model_9,44,TA,6.08,-0.10622100025001466,2.977941679561304
XGBoost_grid_1_model_9,45,TA,5.7,-0.14656082313093882,2.93760185668038
XGBoost_grid_1_model_9,46,TA,5.55,-0.13472448993060304,2.949438189880716
XGBoost_grid_1_model_9,47,TA,5.85,-0.16599730314272948,2.9181653766685893
XGBoost_grid_1_model_9,48,TA,6.3,-0.05211062455135884,3.03205205525996
XGBoost_grid_1_model_9,1,TSS,18.4,-0.7508249719006318,2.333337707910687
XGBoost_grid_1_model_9,2,TSS,19.2,-0.5506032214810447,2.533559458330274
XGBoost_grid_1_model_9,3,TSS,20.1,-0.49133246329923497,2.592830216512084
XGBoost_grid_1_model_9,4,TSS,19.7,-0.37879378183020435,2.7053688979811144
XGBoost_grid_1_model_9,5,TSS,21,-0.10698402786834382,2.977178651942975
XGBoost_grid_1_model_9,6,TSS,21.1,-0.08151792310592235,3.0026447567053967
XGBoost_grid_1_model_9,7,TSS,20.6,-0.4709859619744949,2.613176717836824
XGBoost_grid_1_model_9,8,TSS,21.3,-0.11167390054712628,2.9724887792641925
XGBoost_grid_1_model_9,9,TSS,21.6,9.557250887155533e-4,3.0851184049000344
XGBoost_grid_1_model_9,10,TSS,21.8,0.1490104033922155,3.2331730832035346
XGBoost_grid_1_model_9,11,TSS,22.2,0.13630981339762593,3.220472493208945
XGBoost_grid_1_model_9,12,TSS,21.5,0.04344851285633006,3.127611192667649
XGBoost_grid_1_model_9,13,TSS,21.8,0.16139364646126808,3.245556326272587
XGBoost_grid_1_model_9,14,TSS,19.9,-0.4473281982872218,2.636834481524097
XGBoost_grid_1_model_9,15,TSS,22.1,0.07666209898889073,3.1608247788002095
XGBoost_grid_1_model_9,16,TSS,22.1,0.08410308323800528,3.168265763049324
XGBoost_grid_1_model_9,17,TSS,22.4,0.14325939191298293,3.227422071724302
XGBoost_grid_1_model_9,18,TSS,21.9,0.11914036340183698,3.2033030432131557
XGBoost_grid_1_model_9,19,TSS,22.4,0.156176190719836,3.2403388705311547
XGBoost_grid_1_model_9,20,TSS,20.9,-0.24081872517450043,2.8433439546368184
XGBoost_grid_1_model_9,21,TSS,20.6,-0.5221379085754356,2.5620247712358832
XGBoost_grid_1_model_9,22,TSS,23.2,0.12656842844767713,3.210731108258996
XGBoost_grid_1_model_9,23,TSS,22.9,0.16167853244890756,3.2458412122602263
XGBoost_grid_1_model_9,24,TSS,21.6,0.06220134616725981,3.1463640259785786
XGBoost_grid_1_model_9,25,TSS,22.8,0.22469498869031723,3.308857668501636
XGBoost_grid_1_model_9,26,TSS,20.4,-0.45296429770274316,2.631198382108576
XGBoost_grid_1_model_9,27,TSS,20.5,-0.5353548453292913,2.5488078344820275
XGBoost_grid_1_model_9,28,TSS,19.9,-0.4779504488946661,2.6062122309166527
XGBoost_grid_1_model_9,29,TSS,20.3,-0.5095143701053322,2.574648309705987
XGBoost_grid_1_model_9,30,TSS,21.1,-0.0472469790321261,3.036915700779193
XGBoost_grid_1_model_9,31,TSS,21.5,-0.011971782996423527,3.072190896814895
XGBoost_grid_1_model_9,32,TSS,21.2,-0.09188084780342043,2.9922818320078983
XGBoost_grid_1_model_9,33,TSS,21.6,0.01916555315256155,3.1033282329638805
XGBoost_grid_1_model_9,34,TSS,21.4,-0.008587418020599813,3.075575261790719
XGBoost_grid_1_model_9,35,TSS,21.9,0.16340370445201804,3.247566384263337
XGBoost_grid_1_model_9,36,TSS,21.4,0.05917827257265573,3.1433409523839746
XGBoost_grid_1_model_9,37,TSS,24.8,0.08354299650010205,3.167705676311421
XGBoost_grid_1_model_9,38,TSS,20,-0.4440173583312166,2.6401453214801025
XGBoost_grid_1_model_9,39,TSS,22.2,0.10304353355119604,3.187206213362515
XGBoost_grid_1_model_9,40,TSS,22.8,0.1346231838688261,3.2187858636801447
XGBoost_grid_1_model_9,41,TSS,23.1,0.12262381044113028,3.206786490252449
XGBoost_grid_1_model_9,42,TSS,23,0.10417854273691787,3.1883412225482366
XGBoost_grid_1_model_9,43,TSS,19.7,-0.47133763475964396,2.612825045051675
XGBoost_grid_1_model_9,44,TSS,22.7,0.14722639974206708,3.231389079553386
XGBoost_grid_1_model_9,45,TSS,21.3,-7.449907975065062e-4,3.0834176890138125
XGBoost_grid_1_model_9,46,TSS,22.7,0.12609258232017365,3.2102552621314926
XGBoost_grid_1_model_9,47,TSS,22.1,0.058487316438307346,3.1426499962496264
XGBoost_grid_1_model_9,48,TSS,22.2,0.013392414535499275,3.097555094346818
XRT_1,1,Anth,299,-0.4818163029731267,2.627434689279586
XRT_1,2,Anth,544,-0.5079075728143971,2.6013434194383156
XRT_1,3,Anth,522,-0.5009259259889998,2.608325066263713
XRT_1,4,Anth,478,-0.4972676918620159,2.6119833003906967
XRT_1,5,Anth,588,-0.4552662037667774,2.6539847884859356
XRT_1,6,Anth,677,-0.2966063162400616,2.812644676012651
XRT_1,7,Anth,639,-0.3246982474175713,2.7845527448351413
XRT_1,8,Anth,494,-0.5159763559226012,2.5932746363301113
XRT_1,9,Anth,609,-0.3411003638591093,2.7681506283936033
XRT_1,10,Anth,565,-0.5078786376686327,2.60137235458408
XRT_1,11,Anth,655,-0.3619088956051396,2.7473420966475732
XRT_1,12,Anth,861,0.46252893526402844,3.571779927516741
XRT_1,13,Anth,642,-0.4122313162400606,2.697019676012652
XRT_1,14,Anth,436,-0.5108672291276954,2.5983837631250175
XRT_1,15,Anth,576,-0.5332878638591092,2.5759631283936035
XRT_1,16,Anth,506,-0.561908895605141,2.5473420966475717
XRT_1,17,Anth,749,-0.20851107814482286,2.90073991410789
XRT_1,18,Anth,571,-0.5361896495733942,2.5730613426793187
XRT_1,19,Anth,761,-0.15417493472969732,2.9550760575230153
XRT_1,20,Anth,499,-0.5416708005562666,2.5675801916964462
XRT_1,21,Anth,754,-0.06439318789376253,3.04485780435895
XRT_1,22,Anth,725,-0.21017278449402943,2.8990782077586834
XRT_1,23,Anth,833,0.3721271508979424,3.481378143150655
XRT_1,24,Anth,830,0.432841435264028,3.542092427516741
XRT_1,25,Anth,933,0.7017402447878361,3.810991237040549
XRT_1,26,Anth,613,-0.35500578710011144,2.754245205152601
XRT_1,27,Anth,548,-0.4536416997985232,2.6556092924541894
XRT_1,28,Anth,765,-0.0796337632905876,3.0296172289621253
XRT_1,29,Anth,683,-0.29094328710011064,2.818307705152602
XRT_1,30,Anth,922,0.6426256614545033,3.751876653707216
XRT_1,31,Anth,763,-0.07758763314239589,3.031663359110317
XRT_1,32,Anth,518,-0.5503182879043005,2.558932704348412
XRT_1,33,Anth,656,-0.3539723876686329,2.75527860458408
XRT_1,34,Anth,644,-0.2948082011606963,2.8144427910920164
XRT_1,35,Anth,758,-0.1474991733829188,2.9617518188697938
XRT_1,36,Anth,877,0.4835854828830761,3.5928364751357886
XRT_1,37,Anth,901,0.4649966932005348,3.5742476854532477
XRT_1,38,Anth,480,-0.48944279106836563,2.6198082011843473
XRT_1,39,Anth,793,-0.07323082020831437,3.0360201720443984
XRT_1,40,Anth,718,-0.21991980830355284,2.8893311839491598
XRT_1,41,Anth,784,-0.16685681227180718,2.9423941799809055
XRT_1,42,Anth,765,-0.15454695853922207,2.9547040337134907
XRT_1,43,Anth,481,-0.5018807871001113,2.6073702051526015
XRT_1,44,Anth,655,-0.30667576068450497,2.8025752315682078
XRT_1,45,Anth,469,-0.5347180894916028,2.57453290276111
XRT_1,46,Anth,585,-0.4698991410789038,2.6393518511738088
XRT_1,47,Anth,684,-0.3664847884622833,2.7427662037904295
XRT_1,48,Anth,497,-0.6030051257638701,2.5062458664888427
XRT_1,1,BW,1.99,-0.12965029761904767,2.979600694633665
XRT_1,2,BW,1.88,-0.16437251984126933,2.9448784724114434
XRT_1,3,BW,1.93,-0.07676091269841279,3.0324900795543
XRT_1,4,BW,2.11,-0.4176959325396826,2.69155505971303
XRT_1,5,BW,2.01,-0.20012400793650797,2.9091269843162046
XRT_1,6,BW,1.98,-0.06906001984126986,3.040190972411443
XRT_1,7,BW,1.73,0.0067088293650798825,3.1159598216177926
XRT_1,8,BW,1.75,0.0910590277777783,3.200310020030491
XRT_1,9,BW,1.67,0.015513392857143371,3.124764385109856
XRT_1,10,BW,2.06,-0.46753472222222225,2.6417162700304906
XRT_1,11,BW,1.85,0.0043526785714291805,3.113603670824142
XRT_1,12,BW,2.03,-0.24418402777777826,2.8650669644749343
XRT_1,13,BW,2.01,-0.22328869047619027,2.8859623017765226
XRT_1,14,BW,1.99,-0.09466765873015903,3.0145833335225536
XRT_1,15,BW,2.1,-0.5694072420634912,2.5398437501892213
XRT_1,16,BW,2.11,-0.5680431547619044,2.5412078374908083
XRT_1,17,BW,1.9,-0.10678323412698337,3.0024677581257295
XRT_1,18,BW,2.02,-0.3427951388888882,2.7664558533638246
XRT_1,19,BW,1.52,0.440091765873016,3.5493427581257286
XRT_1,20,BW,1.73,-0.0421874999999996,3.0670634922527134
XRT_1,21,BW,1.48,0.43516865079365247,3.544419643046365
XRT_1,22,BW,1.89,-0.10483630952380946,3.0044146827289033
XRT_1,23,BW,1.73,-0.02571924603174547,3.0835317462209675
XRT_1,24,BW,1.92,-0.004501488095238093,3.104749504157475
XRT_1,25,BW,1.6,0.400086805555558,3.5093377978082705
XRT_1,26,BW,1.73,-0.026289682539682557,3.0829613097130304
XRT_1,27,BW,1.77,0.08629712301587322,3.195548115268586
XRT_1,28,BW,1.75,0.06620783730158789,3.1754588295543007
XRT_1,29,BW,1.84,-0.05217013888888844,3.057080853363824
XRT_1,30,BW,1.97,-0.04575892857142905,3.0634920636812835
XRT_1,31,BW,1.67,-0.00767609126984059,3.101574900982872
XRT_1,32,BW,1.93,-0.06507936507936496,3.044171627173348
XRT_1,33,BW,1.87,-0.07749255952380962,3.0317584327289033
XRT_1,34,BW,1.82,0.07390873015873123,3.183159722411444
XRT_1,35,BW,1.89,-0.09186507936507887,3.017385912887634
XRT_1,36,BW,1.95,-0.013206845238096065,3.0960441470146165
XRT_1,37,BW,1.71,-0.06875000000000031,3.0405009922527126
XRT_1,38,BW,1.69,0.04843749999999991,3.1576884922527126
XRT_1,39,BW,1.73,-0.013492063492063222,3.0957589287606497
XRT_1,40,BW,1.95,-0.129563492063492,2.979687500189221
XRT_1,41,BW,2.01,-0.280096726190476,2.8291542660622366
XRT_1,42,BW,2.28,-0.5278893849206345,2.581361607332078
XRT_1,43,BW,1.8,0.07034970238095162,3.179600694633664
XRT_1,44,BW,1.83,0.03118799603174599,3.1404389882844588
XRT_1,45,BW,2.12,-0.3955357142857132,2.7137152779669993
XRT_1,46,BW,2.02,-0.3015749007936514,2.8076760914590615
XRT_1,47,BW,2.21,-0.5363467261904761,2.5729042660622365
XRT_1,48,BW,2.23,-0.6646701388888884,2.4445808533638242
XRT_1,1,TA,6.45,0.08281663353480917,3.192067625787522
XRT_1,2,TA,6,-0.03136987440169792,3.077881117851015
XRT_1,3,TA,6.3,0.04314649464592102,3.152397486898634
XRT_1,4,TA,6.6,0.08358548274115862,3.1928364749938716
XRT_1,5,TA,6.3,-0.028356481544555223,3.0808945107081573
XRT_1,6,TA,6.9,0.1146536043948603,3.2239045966475732
XRT_1,7,TA,6.45,0.09000909385226977,3.1992600861049825
XRT_1,8,TA,6.6,0.11629050915676395,3.225541501409477
XRT_1,9,TA,6.53,0.0987309853472413,3.207981977599954
XRT_1,10,TA,7.2,0.22431382264882868,3.3335648149015413
XRT_1,11,TA,6.6,0.10932126312501798,3.2185722553777305
XRT_1,12,TA,6.75,0.14243964917129942,3.251690641424012
XRT_1,13,TA,5.85,-0.22835234798609202,2.8808986442666207
XRT_1,14,TA,5.7,-0.10516286336240249,3.0040881288903103
XRT_1,15,TA,6.75,0.18995122344247933,3.299202215695192
XRT_1,16,TA,7.28,0.22524388217263785,3.3344948744253506
XRT_1,17,TA,6.6,0.10842840598216127,3.217679398234874
XRT_1,18,TA,6.6,0.10019427899803435,3.209445271250747
XRT_1,19,TA,5.55,-0.06079695704910512,3.0484540352036076
XRT_1,20,TA,5.55,-0.017018022092561702,3.092232970160151
XRT_1,21,TA,6,0.018741732741158895,3.1279927249938715
XRT_1,22,TA,5.25,-0.12344163370037821,2.9858093585523346
XRT_1,23,TA,5.63,-0.08181630037133727,3.0274346918813753
XRT_1,24,TA,6.75,0.18914103806018867,3.2983920303129013
XRT_1,25,TA,6.15,-0.006394676225527363,3.1028563160271854
XRT_1,26,TA,5.48,-0.07564070773503068,3.033610284517682
XRT_1,27,TA,6.75,0.12711226845544493,3.2363632607081576
XRT_1,28,TA,6.6,0.1253265541697301,3.2345775464224427
XRT_1,29,TA,6.45,0.08680968909036488,3.1960606813430776
XRT_1,30,TA,6.15,-0.01647652146362147,3.092774470789091
XRT_1,31,TA,5.7,-0.07366898085862861,3.035582011394084
XRT_1,32,TA,5.7,-0.05624586577926327,3.0530051264734492
XRT_1,33,TA,6.15,-0.008734292430536722,3.100516699822176
XRT_1,34,TA,7.13,0.1939070766170824,3.303158068869795
XRT_1,35,TA,5.85,-0.1904803241765683,2.9187706680761445
XRT_1,36,TA,6.3,0.04826802218717208,3.1575190144398846
XRT_1,37,TA,4.8,-0.40846560876520777,2.700785383487505
XRT_1,38,TA,6,0.017898478772905346,3.1271494710256182
XRT_1,39,TA,6.23,-0.002422288462283092,3.1068287037904296
XRT_1,40,TA,5.25,-0.17091187179561657,2.9383391204570963
XRT_1,41,TA,5.85,-0.2218915344940283,2.8873594577586843
XRT_1,42,TA,5.78,-0.15415013165227887,2.955100860600434
XRT_1,43,TA,6.3,0.053649966868143495,3.162900959120856
XRT_1,44,TA,6.08,0.003616898045652364,3.1128678902983653
XRT_1,45,TA,5.7,-0.01762979435069245,3.09162119790202
XRT_1,46,TA,5.55,-0.06310350466815196,3.0461474875845607
XRT_1,47,TA,5.85,-0.17838955036704457,2.930861441885668
XRT_1,48,TA,6.3,-0.09742476862101351,3.011826223631699
XRT_1,1,TSS,18.4,-0.46631531090963324,2.6429356813430793
XRT_1,2,TSS,19.2,-0.4770295966239197,2.632221395628793
XRT_1,3,TSS,20.1,-0.33185350535407826,2.7773974868986344
XRT_1,4,TSS,19.7,-0.22072999344931588,2.888520998803397
XRT_1,5,TSS,21,-0.22550429900487196,2.883746693247841
XRT_1,6,TSS,21.1,-0.2725239748519557,2.836727017400757
XRT_1,7,TSS,20.6,-0.3955563823382052,2.7136946099145076
XRT_1,8,TSS,21.3,-0.1720527446932253,2.9371982475594876
XRT_1,9,TSS,21.6,-0.05382357802655935,3.0554274142261533
XRT_1,10,TSS,21.8,0.09899140213217089,3.2082423943848837
XRT_1,11,TSS,22.2,0.08184110451312276,3.1910920967658356
XRT_1,12,TSS,21.5,-0.04146412033883398,3.0677868719138788
XRT_1,13,TSS,21.8,0.08319279102105887,3.1924437832737715
XRT_1,14,TSS,19.9,-0.28426752674674144,2.824983465505971
XRT_1,15,TSS,22.1,0.003492890227408535,3.1127438824801215
XRT_1,16,TSS,22.1,0.02402860451312344,3.1332795967658362
XRT_1,17,TSS,22.4,0.04047205689407529,3.149723049146788
XRT_1,18,TSS,21.9,0.012396660068678289,3.121647652321391
XRT_1,19,TSS,22.4,0.029914847938787986,3.1391658401915006
XRT_1,20,TSS,20.9,-0.23694609817531354,2.8723048940773994
XRT_1,21,TSS,20.6,-0.35591104503661875,2.753339947216094
XRT_1,22,TSS,23.2,0.12205687832264706,3.23130787057536
XRT_1,23,TSS,22.9,0.15710978874611486,3.2663607809988275
XRT_1,24,TSS,21.6,0.04469659394687997,3.1539475861995925
XRT_1,25,TSS,22.8,0.23817377648656363,3.3474247687392764
XRT_1,26,TSS,20.4,-0.3666005291636025,2.7426504630891104
XRT_1,27,TSS,20.5,-0.4118758267826504,2.697375165470062
XRT_1,28,TSS,19.9,-0.27829447757630005,2.8309565146764126
XRT_1,29,TSS,20.3,-0.45294725535407865,2.656303736898634
XRT_1,30,TSS,21.1,-0.23249834652930823,2.8767526457234043
XRT_1,31,TSS,21.5,-0.03603257269613351,3.073218419556579
XRT_1,32,TSS,21.2,-0.12332175920406951,2.985929233048643
XRT_1,33,TSS,21.6,-0.04048032405830487,3.068770668194408
XRT_1,34,TSS,21.4,-0.1965443121535444,2.912706680099168
XRT_1,35,TSS,21.9,0.09202215610042459,3.2012731483531374
XRT_1,36,TSS,21.4,-0.11361193779915062,2.9956390544535623
XRT_1,37,TSS,24.8,0.20296792331196037,3.312218915564673
XRT_1,38,TSS,20,-0.2861441799572525,2.8231068122954603
XRT_1,39,TSS,22.2,0.037037037052804894,3.1462880293055178
XRT_1,40,TSS,22.8,0.08971560848137705,3.1989666007340896
XRT_1,41,TSS,23.1,0.03816550927502735,3.14741650152774
XRT_1,42,TSS,23,0.04876405428799439,3.158015046540707
XRT_1,43,TSS,19.7,-0.3027984458302681,2.806452546422445
XRT_1,44,TSS,22.7,0.19119130292582234,3.3004422951785353
XRT_1,45,TSS,21.3,-0.06136739412470421,3.0478835981280086
XRT_1,46,TSS,22.7,0.16104084000227992,3.2702918322549928
XRT_1,47,TSS,22.1,-0.013744212947194606,3.095506779305518
XRT_1,48,TSS,22.2,-0.058436673264655015,3.0508143189880577
